online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
0,1,4.6,2726,37,37,538,1400.0,518
1,0,4.2,793,4,20,329,1700.0,454
1,1,3.9,392,4,4,116,1500.0,259
1,1,4.1,1691,4,16,468,1100.0,518
0,1,4.8,7023,29,16,540,1500.0,518
1,1,4.2,7193,37,37,300,1400.0,463
1,1,4.4,4099,37,16,631,1400.0,93
1,0,4.6,1193,37,5,13,1500.0,47
1,1,4.4,3061,29,16,551,1500.0,194
1,1,4.4,3061,29,16,551,1500.0,194
0,1,4.7,163,37,5,368,1500.0,518
1,1,4.1,322,37,20,1,1200.0,518
1,1,4.3,3126,27,15,578,1500.0,518
1,1,3.8,203,36,15,516,1200.0,518
1,0,4.0,48,5,15,418,1500.0,518
1,1,4.0,929,5,15,620,800.0,183
0,0,2.8,130,5,15,591,650.0,518
0,1,3.9,105,5,15,253,1000.0,518
1,1,4.4,1105,6,16,85,1200.0,518
1,1,4.5,1394,6,16,244,1700.0,518
1,1,4.3,763,26,15,621,1400.0,518
0,1,4.4,1065,42,15,541,1600.0,518
1,0,4.0,3209,6,15,572,750.0,221
0,1,3.8,64,27,15,63,1500.0,518
0,0,4.1,1022,35,15,503,500.0,518
0,1,4.2,347,26,16,558,1000.0,518
0,1,4.3,334,36,15,524,1200.0,518
1,0,3.9,169,36,16,468,1700.0,518
1,1,4.2,576,38,15,248,1200.0,518
1,1,4.3,1048,26,15,401,1600.0,518
1,1,4.0,188,39,16,554,1300.0,460
1,0,3.9,158,16,15,264,1300.0,518
1,1,3.8,198,27,15,402,1600.0,518
1,0,4.1,119,36,15,276,1000.0,0
0,0,3.1,120,26,16,535,1200.0,518
0,0,2.8,253,16,15,484,1000.0,518
0,0,3.9,89,41,15,567,1400.0,518
0,0,3.0,107,27,15,535,800.0,518
0,0,3.7,145,36,17,249,1000.0,518
0,0,3.7,67,36,15,642,500.0,518
0,0,3.8,52,36,15,538,1200.0,518
0,0,2.3,116,36,15,261,650.0,518
0,1,4.0,324,9,31,569,1300.0,518
1,1,4.2,474,9,15,521,1700.0,387
0,1,3.7,100,33,15,653,1600.0,518
0,1,3.9,156,9,15,594,1100.0,518
1,1,4.2,935,6,10,172,750.0,518
1,1,4.3,2660,27,10,181,1200.0,518
0,0,4.2,618,5,10,165,500.0,518
1,0,3.8,72,5,10,151,650.0,453
1,0,3.6,104,5,10,180,800.0,518
0,0,3.6,46,5,10,146,350.0,518
0,0,4.6,2257,6,10,224,1100.0,518
1,1,4.2,2838,35,17,415,800.0,330
0,0,4.5,3568,41,10,147,900.0,518
1,1,4.4,690,27,17,4,1700.0,25
0,1,4.0,1701,6,10,173,1000.0,518
0,0,4.3,2635,6,10,146,600.0,518
1,0,4.4,1084,26,1,69,600.0,102
1,0,4.3,3547,6,10,207,650.0,518
0,0,4.3,521,26,1,624,1400.0,518
0,0,4.2,160,42,10,226,750.0,518
0,0,4.3,67,35,10,219,400.0,518
0,0,4.3,786,6,12,203,900.0,518
1,0,4.1,114,36,10,65,700.0,518
1,0,4.3,566,42,10,182,700.0,503
0,0,4.0,1443,27,25,321,500.0,518
1,0,4.1,460,6,10,153,700.0,518
1,0,3.9,461,42,12,149,800.0,518
1,0,4.3,1133,16,10,195,800.0,518
0,1,3.9,296,38,10,204,750.0,518
1,0,3.6,95,16,12,166,650.0,518
0,0,4.0,47,42,10,209,750.0,518
1,0,4.2,115,27,11,156,500.0,518
0,0,4.2,115,42,17,436,1000.0,518
0,1,3.7,91,26,11,158,1000.0,518
1,0,4.0,85,35,26,198,400.0,518
0,0,4.1,104,26,14,215,1200.0,518
1,0,3.9,66,6,7,230,500.0,518
1,0,4.2,382,42,10,612,500.0,518
1,0,3.4,122,35,10,162,600.0,518
0,1,3.9,315,27,10,180,800.0,518
0,0,3.7,145,36,17,249,1000.0,518
0,0,3.9,74,41,10,168,500.0,518
0,0,3.8,99,42,10,187,600.0,518
1,0,3.8,260,27,10,146,700.0,518
1,0,4.1,124,27,17,280,900.0,518
1,1,4.7,4639,9,40,600,1300.0,518
1,0,4.3,652,9,13,190,750.0,518
1,1,4.3,858,9,17,281,1000.0,518
1,0,4.2,739,9,10,181,750.0,518
1,1,4.1,94,6,43,378,300.0,433
1,0,3.9,302,10,43,431,300.0,295
1,0,4.0,473,15,43,96,300.0,67
1,0,4.3,284,41,43,145,500.0,512
1,0,3.8,377,36,22,375,450.0,322
1,0,4.0,1393,15,43,140,600.0,155
1,0,3.9,142,31,15,99,800.0,420
1,0,4.1,1079,5,47,138,550.0,4
1,0,4.0,1072,15,43,357,350.0,438
1,0,3.8,88,13,43,358,250.0,477
1,0,4.3,290,35,52,566,500.0,518
1,0,4.2,382,42,10,612,500.0,344
1,0,3.5,350,12,43,484,350.0,284
1,0,4.3,889,10,22,70,500.0,79
1,0,4.3,3547,6,10,207,650.0,459
1,0,3.3,261,38,15,484,500.0,435
1,0,3.9,59,15,22,453,600.0,158
1,0,4.2,128,44,22,96,650.0,208
1,0,4.4,633,35,23,387,400.0,69
1,0,4.2,176,15,9,684,250.0,413
1,0,4.0,1864,13,15,572,750.0,349
1,0,3.5,68,44,52,468,200.0,518
1,0,3.8,236,38,15,608,750.0,428
1,0,3.8,61,19,43,468,400.0,518
1,0,4.3,1217,15,15,618,1200.0,157
1,0,3.6,206,9,43,139,400.0,76
1,0,3.9,370,27,50,457,200.0,95
1,0,3.8,97,44,22,604,750.0,228
1,0,2.7,67,32,43,43,400.0,28
1,0,4.0,624,33,26,318,450.0,219
1,0,4.9,1746,5,23,312,400.0,518
1,1,3.8,194,41,15,114,800.0,154
1,0,4.1,204,42,43,665,250.0,269
1,0,4.1,1443,13,15,46,800.0,444
1,0,3.8,101,44,22,481,500.0,114
1,1,4.4,2860,13,15,45,750.0,408
1,0,3.7,89,13,43,462,400.0,436
1,0,4.1,1125,10,22,112,650.0,181
1,1,3.1,58,41,43,102,400.0,165
1,1,4.2,1746,15,15,106,750.0,518
1,0,4.3,146,42,15,124,650.0,108
1,1,4.4,3651,26,18,603,1300.0,184
1,0,4.6,2490,26,15,333,1600.0,253
1,1,4.3,375,15,15,686,1200.0,419
1,1,4.3,2664,27,10,181,1200.0,248
1,0,3.9,67,6,7,230,500.0,386
1,0,4.0,47,36,23,316,300.0,88
1,0,3.9,189,15,22,373,600.0,140
1,0,4.4,215,5,27,316,450.0,261
1,0,4.0,175,42,15,110,750.0,44
1,1,4.7,4657,9,40,600,1300.0,43
1,0,3.9,107,26,43,625,600.0,97
1,0,3.1,163,6,43,340,350.0,163
1,0,4.4,1087,26,1,69,600.0,101
1,0,2.8,109,38,15,270,500.0,388
1,0,3.0,74,38,15,468,500.0,472
1,0,4.2,444,15,15,633,700.0,294
1,1,4.3,2040,27,15,675,1500.0,53
1,0,3.7,123,5,28,244,400.0,513
1,0,4.0,568,15,8,319,400.0,251
1,0,4.2,172,8,15,465,800.0,508
1,0,3.7,42,33,15,261,900.0,152
1,0,3.9,55,41,43,108,400.0,518
1,0,4.0,787,36,43,39,400.0,226
1,1,4.3,393,5,5,365,1600.0,81
1,0,3.9,238,15,15,493,800.0,196
1,0,3.5,60,13,43,410,300.0,354
1,0,4.1,54,35,15,379,400.0,395
1,1,4.5,1621,9,15,413,1300.0,335
1,1,3.9,54,15,43,118,350.0,381
1,0,4.3,116,41,23,323,400.0,456
1,0,3.9,306,13,15,265,500.0,6
1,0,4.1,125,27,17,280,900.0,488
1,1,4.4,2560,15,15,59,1600.0,151
1,0,4.0,73,13,0,68,250.0,168
1,1,4.1,612,9,15,20,1100.0,252
1,0,3.9,100,5,50,457,400.0,292
1,0,3.9,847,13,15,462,700.0,145
1,0,4.2,432,42,11,220,700.0,57
1,0,4.0,90,13,52,342,650.0,193
1,0,4.3,570,42,10,182,700.0,503
1,1,4.0,1021,5,15,558,700.0,362
1,0,3.9,148,13,23,387,500.0,235
1,0,3.5,64,27,51,380,300.0,176
1,0,4.0,85,35,26,198,400.0,156
1,0,4.2,93,5,43,649,300.0,399
1,0,3.8,62,41,15,662,400.0,18
1,0,4.1,569,15,43,338,400.0,216
1,0,3.9,113,38,43,353,250.0,37
1,0,4.0,78,8,45,356,350.0,78
1,0,3.9,117,27,43,608,800.0,319
1,0,4.3,422,15,25,320,400.0,455
1,0,2.8,296,8,15,96,600.0,332
1,0,4.2,127,5,15,685,700.0,405
1,0,3.7,270,15,22,532,500.0,35
1,0,3.9,241,3,10,146,700.0,282
1,0,4.3,7544,6,31,14,1500.0,162
1,0,3.9,148,5,27,71,450.0,204
1,0,4.1,68,13,15,468,700.0,148
1,0,3.8,110,42,43,36,300.0,281
1,0,4.0,71,15,23,312,400.0,32
1,0,4.2,255,44,10,179,500.0,103
1,0,4.2,50,23,22,70,500.0,518
1,1,4.2,2840,35,17,415,800.0,330
1,0,4.0,289,15,23,312,300.0,92
1,0,4.2,1764,41,15,274,750.0,73
1,0,3.9,454,35,43,111,400.0,128
1,0,3.8,111,9,23,75,500.0,234
1,0,3.0,144,10,43,101,200.0,117
1,0,4.3,652,9,13,190,750.0,351
1,1,3.9,96,5,16,463,1300.0,257
1,0,4.3,1703,6,31,303,1300.0,96
1,0,3.9,442,13,15,125,600.0,518
1,0,3.8,262,36,15,262,850.0,518
1,0,3.9,205,41,15,506,500.0,367
1,0,4.0,113,27,15,395,1000.0,461
1,0,4.3,1283,15,12,205,1000.0,260
1,0,4.1,459,6,10,153,700.0,315
1,0,3.9,450,13,15,42,700.0,27
1,1,4.3,858,9,17,281,1000.0,224
1,0,4.2,231,26,2,78,300.0,308
1,0,4.4,319,6,15,558,800.0,179
1,0,3.9,224,6,15,548,950.0,402
1,0,3.8,59,8,49,349,300.0,39
1,0,3.3,65,5,10,193,900.0,89
1,0,3.9,206,5,15,614,800.0,490
1,0,3.9,87,42,15,509,500.0,368
1,1,4.2,980,42,16,369,1000.0,300
1,0,3.7,184,5,43,139,500.0,411
1,0,4.1,159,41,43,596,300.0,369
1,1,4.2,2270,41,16,335,1400.0,302
0,1,4.3,2651,5,5,305,1300.0,518
1,1,4.4,1840,26,15,414,1500.0,393
1,0,3.1,54,15,22,273,500.0,468
1,0,3.4,334,15,15,34,550.0,394
1,0,3.5,73,26,30,610,600.0,356
1,0,4.2,739,9,10,181,750.0,364
1,0,4.1,183,26,23,312,550.0,202
1,0,4.3,94,42,15,441,550.0,125
1,1,4.0,932,6,16,8,1000.0,42
1,0,4.3,392,15,10,150,700.0,205
1,0,3.9,169,13,43,571,600.0,141
1,0,3.9,64,5,44,337,250.0,429
1,1,4.3,763,26,15,621,1400.0,518
1,0,4.1,1117,5,15,7,1500.0,502
1,0,3.7,81,13,43,654,200.0,324
1,0,4.1,114,36,10,65,700.0,329
1,0,4.0,867,26,43,670,400.0,404
1,0,2.8,54,44,43,673,400.0,22
1,0,2.9,330,10,22,410,600.0,258
1,0,3.2,56,13,52,519,400.0,518
1,0,3.8,106,35,43,649,200.0,473
1,0,4.1,115,15,11,156,450.0,71
1,0,3.9,157,46,15,484,450.0,445
1,0,4.2,391,15,10,179,500.0,254
1,0,4.0,104,13,15,517,500.0,293
1,0,4.0,78,13,23,316,500.0,516
1,0,4.2,121,26,16,466,1000.0,313
1,0,3.8,260,27,10,146,700.0,518
1,0,4.1,152,44,10,204,300.0,51
1,0,3.9,256,13,15,446,700.0,225
1,0,2.9,50,5,43,662,350.0,84
1,0,4.0,134,6,43,339,450.0,160
1,0,4.0,68,6,23,312,250.0,231
1,0,3.9,51,15,43,684,200.0,431
1,0,3.5,62,6,43,110,400.0,518
1,0,3.9,184,38,15,657,400.0,427
1,0,3.8,208,9,15,666,400.0,485
1,0,3.9,200,15,43,645,400.0,518
1,1,4.0,144,15,10,211,700.0,49
1,0,3.9,117,42,15,231,600.0,518
1,1,4.2,937,6,10,172,750.0,505
1,1,4.3,61,5,15,639,700.0,131
1,0,4.2,33,9,23,322,300.0,218
1,0,4.4,222,27,43,137,700.0,255
1,1,4.1,765,42,16,11,1200.0,30
1,0,3.9,186,23,43,246,400.0,264
0,0,3.7,32,8,15,545,800.0,518
1,0,3.8,66,15,43,654,200.0,182
1,0,3.4,50,6,15,505,600.0,122
1,1,4.1,294,36,15,370,1000.0,61
1,0,3.6,82,38,15,484,500.0,511
1,0,3.7,162,9,15,262,700.0,518
1,0,4.0,48,5,15,418,1500.0,518
1,0,2.8,94,15,15,266,600.0,518
1,0,3.9,134,44,15,637,550.0,451
1,0,4.4,69,26,43,323,300.0,336
0,0,4.2,618,5,10,165,500.0,518
1,0,3.9,257,15,15,523,650.0,518
1,0,3.7,66,42,10,221,800.0,178
1,0,3.6,95,16,12,166,650.0,186
1,0,4.2,115,27,11,156,500.0,518
1,0,3.8,71,15,10,146,500.0,210
0,1,4.1,373,5,15,468,650.0,518
1,0,3.7,74,13,43,468,300.0,518
1,0,3.4,122,35,10,162,600.0,29
1,0,4.1,402,9,15,560,750.0,518
1,0,4.1,198,15,15,640,650.0,119
1,0,3.8,74,46,15,286,1000.0,418
1,0,3.5,126,13,15,244,700.0,518
1,0,3.0,40,5,23,384,200.0,407
1,0,3.7,279,5,15,521,800.0,352
1,1,4.1,523,15,15,272,800.0,518
1,0,3.8,102,15,23,323,300.0,171
1,0,3.0,110,15,15,22,700.0,518
1,0,3.8,96,42,10,187,600.0,249
1,0,3.6,91,15,15,527,550.0,8
1,1,2.2,406,27,15,450,1000.0,401
1,1,4.2,4732,6,15,486,1500.0,518
1,0,3.8,37,42,15,87,400.0,175
0,0,3.9,122,5,15,417,500.0,518
1,1,4.3,550,38,15,248,1200.0,265
1,0,4.0,153,15,15,521,700.0,518
1,0,3.3,73,32,22,606,750.0,518
1,1,4.4,1110,6,16,85,1200.0,518
1,1,4.0,929,5,15,620,800.0,183
1,0,4.0,558,15,15,523,900.0,246
1,0,3.8,72,5,10,151,650.0,518
1,1,4.1,247,15,15,422,800.0,518
1,1,4.6,1211,41,16,56,1700.0,518
1,1,4.5,1394,6,16,244,1700.0,3
1,0,3.9,463,42,12,149,800.0,60
1,1,4.3,500,26,16,244,1300.0,166
1,0,2.6,72,3,43,662,300.0,518
1,0,4.1,391,9,15,239,600.0,416
1,1,4.1,450,6,15,468,1000.0,87
1,1,4.2,474,9,15,521,1700.0,387
1,0,4.2,133,9,15,60,1500.0,417
0,0,3.9,39,5,15,271,500.0,518
1,1,4.3,3484,26,42,277,1700.0,518
1,0,4.2,974,15,15,259,1100.0,164
1,1,4.1,860,35,15,635,1400.0,400
1,0,4.0,779,6,15,16,650.0,471
1,0,3.6,104,5,10,180,800.0,54
0,0,3.4,8,5,43,468,450.0,518
1,0,4.0,360,35,15,266,1000.0,486
1,0,3.5,98,15,15,488,600.0,236
1,0,4.1,290,22,43,143,600.0,518
1,0,3.3,201,9,15,233,700.0,149
1,1,4.0,455,9,15,262,1000.0,518
1,0,3.7,50,28,15,646,750.0,518
1,1,4.2,2923,6,15,394,1000.0,406
1,1,4.1,853,6,15,635,1400.0,340
1,1,4.1,207,15,5,9,1500.0,462
1,1,4.1,354,36,15,643,1200.0,115
1,1,4.0,378,9,15,510,850.0,518
1,1,4.3,3126,27,15,578,1500.0,458
1,1,4.4,218,41,15,632,850.0,518
1,1,4.4,712,36,15,443,1000.0,518
1,0,3.6,54,13,15,267,600.0,306
1,1,3.8,297,15,15,497,1200.0,338
1,0,4.0,176,22,22,343,300.0,518
1,0,3.9,118,13,15,287,1000.0,333
1,0,4.0,2418,15,31,348,1400.0,518
1,1,4.1,1053,15,52,301,1400.0,518
1,0,3.8,109,22,52,410,400.0,518
0,1,3.8,108,42,4,484,1400.0,518
1,0,4.0,528,12,22,135,350.0,518
1,1,3.8,81,42,15,262,800.0,518
1,0,3.2,46,42,43,468,300.0,518
1,0,2.1,252,15,22,564,500.0,518
1,0,4.0,1096,42,15,425,1300.0,223
0,0,4.3,1773,35,15,17,800.0,518
0,0,4.3,67,35,10,219,400.0,518
0,0,4.0,101,36,15,233,550.0,518
0,0,3.0,107,27,15,535,800.0,518
0,0,3.7,145,36,17,249,1000.0,518
0,0,3.7,160,41,43,96,300.0,518
0,1,3.6,277,41,16,23,800.0,518
0,0,2.9,46,38,15,669,550.0,518
0,0,4.1,121,36,15,484,600.0,518
1,0,4.1,119,36,15,276,1000.0,0
1,0,3.6,118,36,15,233,500.0,135
1,0,3.9,158,16,15,264,1300.0,153
1,0,3.7,46,33,15,642,1000.0,357
1,1,3.8,203,36,15,516,1200.0,497
1,1,4.0,188,39,16,554,1300.0,460
1,0,4.3,783,13,43,468,300.0,518
1,0,3.7,111,39,15,484,550.0,518
1,0,3.8,170,38,43,578,250.0,518
1,0,3.6,79,35,43,645,500.0,518
1,0,3.8,263,15,52,232,700.0,518
0,1,4.4,2039,26,16,377,1200.0,518
0,1,4.1,93,35,38,283,1000.0,518
0,0,4.1,1543,26,38,311,1200.0,518
0,0,3.9,234,25,5,408,1000.0,518
1,0,3.9,84,33,5,307,1500.0,518
0,0,4.3,1348,36,15,120,550.0,518
0,1,4.1,473,38,15,460,800.0,518
0,0,4.5,3569,41,10,147,900.0,518
1,1,4.4,691,27,17,4,1700.0,25
0,1,4.3,518,38,15,416,1400.0,518
0,0,4.3,1187,35,15,233,550.0,518
0,0,4.4,1896,35,23,389,400.0,518
0,0,4.2,162,42,10,226,750.0,518
0,0,4.1,356,36,43,476,400.0,518
0,0,4.3,788,6,12,203,900.0,518
0,0,3.9,80,6,43,233,500.0,518
0,0,4.1,765,35,15,559,800.0,518
0,0,4.0,1443,27,25,321,500.0,518
0,0,4.3,524,6,15,467,800.0,518
0,0,4.3,183,6,23,323,400.0,518
1,0,4.3,1133,16,10,195,800.0,495
0,0,4.0,47,42,10,209,750.0,518
0,0,3.9,155,26,15,502,600.0,518
0,0,3.9,52,8,52,70,1200.0,518
0,0,2.7,77,27,43,506,500.0,518
0,0,4.0,53,9,43,452,400.0,518
0,0,3.8,95,6,43,336,500.0,518
0,0,3.9,134,41,15,403,800.0,518
0,1,3.9,156,9,15,594,1100.0,518
0,0,4.0,209,35,15,244,500.0,518
0,0,4.1,399,39,43,474,300.0,518
0,0,3.4,10,27,43,488,350.0,518
0,0,3.4,27,27,43,557,300.0,518
0,0,3.0,53,6,43,666,250.0,518
1,0,2.8,142,13,3,70,300.0,518
1,0,3.9,430,13,15,461,550.0,518
1,0,3.8,69,5,15,661,500.0,285
1,0,3.5,140,6,15,468,600.0,198
1,1,3.8,198,27,15,402,1600.0,518
1,1,4.3,1048,26,15,401,1600.0,389
1,0,4.1,1079,5,47,138,550.0,5
1,0,4.9,1746,5,23,312,400.0,518
1,0,4.4,215,5,27,316,450.0,261
1,0,3.9,64,5,44,337,250.0,518
1,0,3.9,148,5,27,71,450.0,204
1,0,3.9,100,5,50,457,400.0,291
1,0,3.0,40,5,23,384,200.0,407
1,0,4.0,93,5,23,312,300.0,91
0,1,4.1,473,38,15,460,800.0,518
1,1,4.2,2840,35,17,415,800.0,330
0,1,4.0,1703,6,10,173,1000.0,518
1,0,4.4,1087,26,1,69,600.0,101
0,0,4.4,1896,35,23,389,400.0,518
0,0,4.5,232,36,23,324,1250.0,518
0,0,4.3,521,26,1,624,1400.0,518
0,0,3.6,221,8,43,681,300.0,518
1,0,4.1,114,36,10,65,700.0,329
1,0,4.3,570,42,10,182,700.0,503
0,0,4.0,1443,27,25,321,500.0,518
1,0,4.4,69,26,43,323,300.0,337
0,0,4.3,183,6,23,323,400.0,518
0,0,4.5,292,26,23,387,400.0,518
1,0,4.2,432,42,11,220,700.0,518
1,1,4.1,294,36,15,370,1000.0,61
1,0,4.2,115,27,11,156,500.0,518
0,0,4.0,97,42,23,68,400.0,518
0,0,3.6,52,36,3,75,300.0,518
1,0,4.0,78,8,45,356,350.0,78
1,0,4.3,116,41,23,323,400.0,456
1,0,4.2,231,26,2,78,300.0,308
0,0,4.0,79,27,23,312,800.0,518
0,0,4.0,183,8,43,457,400.0,518
1,0,4.0,85,35,26,198,400.0,518
1,0,3.8,59,8,49,349,300.0,518
1,0,4.1,63,27,23,312,900.0,518
1,0,4.0,68,6,23,312,250.0,518
1,0,4.0,122,6,9,90,400.0,518
1,0,2.9,46,42,3,74,400.0,518
1,0,4.0,47,36,23,316,300.0,518
0,0,3.4,27,27,43,557,300.0,518
1,0,4.1,49,35,22,70,500.0,518
1,0,3.7,73,35,23,316,350.0,518
0,0,3.9,49,35,23,68,600.0,518
1,0,4.1,125,27,17,280,900.0,518
1,1,4.7,4657,9,40,600,1300.0,43
0,0,4.1,211,13,3,75,200.0,518
1,0,4.3,652,9,13,190,750.0,351
1,0,4.2,33,9,23,322,300.0,218
1,1,4.3,61,5,15,639,700.0,131
0,1,4.3,2651,5,5,305,1300.0,518
0,1,4.4,1187,5,15,435,1100.0,518
0,0,4.5,1573,5,16,642,1500.0,518
0,1,4.4,256,5,35,54,1500.0,518
1,0,4.4,2090,5,15,572,750.0,26
0,1,4.2,240,5,38,12,1500.0,518
1,0,4.0,48,5,15,418,1500.0,517
1,1,4.3,393,5,5,365,1600.0,81
1,0,4.1,1117,5,15,7,1500.0,502
0,0,4.2,4422,5,20,6,1200.0,518
1,1,4.0,929,5,15,620,800.0,518
0,1,4.1,548,5,41,361,1100.0,518
0,0,4.0,949,5,38,484,1100.0,518
0,0,4.2,618,5,10,165,500.0,518
1,0,3.9,387,5,15,608,750.0,518
0,0,2.0,395,5,31,361,1500.0,518
1,0,3.7,279,5,15,521,800.0,518
1,0,4.2,127,5,15,685,700.0,518
0,1,4.1,373,5,15,468,650.0,518
1,0,3.8,72,5,10,151,650.0,518
1,0,2.9,50,5,43,662,350.0,518
0,0,4.0,162,5,43,271,400.0,518
0,0,2.8,133,5,15,591,650.0,518
1,1,4.0,1021,5,15,558,700.0,518
0,0,3.9,122,5,15,417,500.0,518
1,1,3.9,96,5,16,463,1300.0,518
0,1,3.9,105,5,15,253,1000.0,518
0,0,3.7,125,5,15,265,600.0,518
1,0,3.8,69,5,15,661,500.0,518
0,0,3.9,39,5,15,271,500.0,518
1,0,3.9,206,5,15,614,800.0,518
1,0,3.6,104,5,10,180,800.0,518
1,0,4.1,1079,5,47,138,550.0,518
1,0,3.8,191,5,43,139,450.0,518
1,0,3.9,64,5,44,337,250.0,518
0,0,4.0,336,5,43,690,300.0,518
1,0,3.7,123,5,28,244,400.0,518
0,0,2.7,61,5,43,625,600.0,518
1,0,3.7,184,5,43,139,500.0,411
1,0,4.2,93,5,43,649,300.0,518
0,0,3.4,8,5,43,468,450.0,518
1,0,3.5,89,5,27,140,600.0,150
0,1,4.4,4575,27,31,58,1700.0,518
1,1,4.2,4732,6,15,486,1500.0,480
0,0,4.7,3894,35,35,278,1500.0,518
1,1,4.3,3126,27,15,578,1500.0,458
0,0,4.3,1773,35,15,17,800.0,518
0,0,4.3,1348,36,15,120,550.0,518
0,0,4.6,2259,6,10,224,1100.0,518
0,0,4.4,2392,26,19,459,1500.0,518
1,1,4.6,1211,41,16,56,1700.0,518
0,1,4.2,2212,35,36,294,1700.0,518
1,0,4.3,7544,6,31,14,1500.0,518
0,1,4.4,2039,26,16,377,1200.0,518
1,1,4.4,1110,6,16,85,1200.0,518
1,1,4.4,3651,26,18,603,1300.0,518
0,1,4.6,1082,36,15,330,1500.0,518
0,0,4.3,606,41,41,285,1300.0,518
1,1,4.3,2664,27,10,181,1200.0,248
0,1,4.1,473,38,15,460,800.0,518
0,1,4.1,2044,16,15,558,1600.0,518
1,1,4.3,3484,26,42,277,1700.0,518
1,0,4.6,2490,26,15,333,1600.0,518
0,1,4.2,167,6,15,659,1000.0,518
1,1,4.2,2840,35,17,415,800.0,518
1,1,4.3,2040,27,15,675,1500.0,518
0,0,3.9,2322,41,15,663,700.0,518
0,0,4.3,1028,26,31,454,1500.0,518
1,1,4.2,2923,6,15,394,1000.0,518
1,1,4.5,1394,6,16,244,1700.0,518
1,1,4.3,763,26,15,621,1400.0,518
1,1,4.4,1867,26,15,414,1500.0,518
1,0,4.3,2177,35,15,100,600.0,518
1,0,3.9,74,27,15,107,800.0,518
0,0,4.5,3614,41,10,147,900.0,518
0,1,4.4,282,35,5,51,1200.0,518
1,1,4.4,737,27,17,4,1700.0,518
0,1,4.4,1094,42,15,541,1600.0,518
0,0,4.3,1773,6,31,303,1300.0,518
1,1,4.1,875,35,15,635,1400.0,518
0,1,4.4,189,26,16,498,1000.0,518
0,1,4.1,1769,6,10,173,1000.0,518
0,0,4.4,2662,6,10,146,600.0,518
0,1,4.3,548,38,15,416,1400.0,518
1,0,3.9,377,27,50,457,200.0,518
0,1,4.5,340,27,15,393,1500.0,518
0,0,4.3,1199,35,15,233,550.0,518
0,1,3.8,64,27,15,63,1500.0,518
0,0,4.1,1022,35,15,503,500.0,518
0,1,4.2,347,26,16,558,1000.0,518
0,0,4.3,2319,6,5,363,1100.0,518
1,0,4.0,787,6,15,16,650.0,518
0,1,4.3,284,41,5,448,1200.0,518
0,0,4.3,456,26,19,67,1500.0,518
0,1,4.2,2074,26,15,332,1500.0,518
0,1,4.1,209,27,41,292,1000.0,518
1,1,4.2,2270,41,16,335,1400.0,302
0,0,4.3,687,26,15,687,1500.0,518
0,0,4.2,1279,6,38,297,1100.0,518
1,0,3.9,117,42,15,231,600.0,74
1,1,4.3,500,26,16,244,1300.0,166
1,1,4.2,980,42,16,369,1000.0,300
1,0,4.0,1096,42,15,425,1300.0,223
1,0,4.3,3547,6,10,207,650.0,459
1,1,4.4,218,41,15,632,850.0,518
1,1,4.2,937,6,10,172,750.0,505
0,0,4.1,530,8,15,250,500.0,518
1,1,4.0,932,6,16,8,1000.0,42
1,1,4.4,712,36,15,443,1000.0,518
0,1,4.6,116,36,15,233,1200.0,518
0,0,4.2,162,42,10,226,750.0,518
0,1,4.1,93,35,38,283,1000.0,518
1,1,4.1,853,6,15,635,1400.0,340
0,0,4.3,67,35,10,219,400.0,518
0,0,4.3,788,6,12,203,900.0,518
0,1,3.9,680,6,16,648,1200.0,518
0,0,4.1,765,35,15,559,800.0,518
0,1,4.2,538,27,20,573,1500.0,518
0,1,4.3,325,36,15,524,1200.0,518
0,0,3.9,161,39,15,484,500.0,518
1,0,4.1,114,36,10,65,700.0,329
0,1,4.0,171,6,15,468,1300.0,518
1,1,4.1,354,36,15,643,1200.0,115
1,1,4.1,450,6,15,468,1000.0,518
1,1,4.1,765,42,16,11,1200.0,30
0,0,3.9,378,35,4,506,1000.0,518
1,0,4.3,570,42,10,182,700.0,503
1,0,4.0,162,36,16,468,1700.0,279
1,1,4.3,550,38,15,248,1200.0,265
1,1,4.3,1048,26,15,401,1600.0,389
1,0,4.4,319,6,15,558,800.0,518
0,0,4.1,1543,26,38,311,1200.0,518
1,0,4.0,113,27,15,395,1000.0,518
1,0,4.1,459,6,10,153,700.0,518
1,1,4.0,188,39,16,554,1300.0,460
0,0,4.3,524,6,15,467,800.0,518
1,0,4.0,360,35,15,266,1000.0,486
1,0,2.8,109,38,15,270,500.0,518
1,0,4.0,175,42,15,110,750.0,44
1,0,3.9,463,42,12,149,800.0,60
1,0,4.2,172,8,15,465,800.0,508
1,0,4.3,1133,16,10,195,800.0,495
1,0,4.2,121,26,16,466,1000.0,518
1,0,3.9,205,41,15,506,500.0,518
0,1,3.9,297,38,10,204,750.0,518
1,0,3.9,366,35,15,493,800.0,518
1,0,3.6,95,16,12,166,650.0,186
1,0,3.9,224,6,15,548,950.0,518
1,0,4.2,1764,41,15,274,750.0,518
1,1,4.1,294,36,15,370,1000.0,61
0,1,3.9,747,6,38,364,1500.0,518
1,0,4.2,115,27,11,156,500.0,518
1,0,4.1,54,35,15,379,400.0,518
0,0,4.0,108,39,15,484,550.0,518
0,0,4.2,115,42,17,436,1000.0,518
0,0,3.9,191,41,4,361,600.0,518
0,0,4.0,224,35,15,587,700.0,518
